año_censo,provincia_id,cobertura,grupo_etario,sexo,cantidad
2022,62,No tiene cobertura social,55-74,M,8698.0
2022,62,No tiene cobertura social,75+,M,588.0
2022,66,Privada,0-14,M,72849.0
2022,66,Privada,15-34,M,88660.0
2022,66,Privada,35-54,M,96279.0
2022,66,Privada,55-74,M,77630.0
2022,66,Privada,75+,M,28078.0
2022,66,Pública,0-14,M,8204.0
2022,66,Pública,15-34,M,10025.0
2022,66,Pública,35-54,M,9641.0
2022,66,Pública,55-74,M,4417.0
2022,66,Pública,75+,M,508.0
2022,66,No tiene cobertura social,0-14,M,98674.0
2022,66,No tiene cobertura social,15-34,M,142429.0
2022,66,No tiene cobertura social,35-54,M,77101.0
2022,66,No tiene cobertura social,55-74,M,21195.0
2022,66,No tiene cobertura social,75+,M,1693.0
2022,70,Privada,0-14,M,44480.0
2022,70,Privada,15-34,M,52298.0
2022,70,Privada,35-54,M,57143.0
2022,70,Privada,55-74,M,52755.0
2022,70,Privada,75+,M,20355.0
2022,70,Pública,0-14,M,3015.0
2022,70,Pública,15-34,M,3580.0
2022,70,Pública,35-54,M,4311.0
2022,70,Pública,55-74,M,2291.0
2022,70,Pública,75+,M,295.0
2022,70,No tiene cobertura social,0-14,M,52079.0
2022,70,No tiene cobertura social,15-34,M,74375.0
2022,70,No tiene cobertura social,35-54,M,42357.0
2022,70,No tiene cobertura social,55-74,M,10927.0
2022,70,No tiene cobertura social,75+,M,583.0
2022,74,Privada,0-14,M,31817.0
2022,74,Privada,15-34,M,40081.0
2022,74,Privada,35-54,M,45570.0
2022,74,Privada,55-74,M,35650.0
2022,74,Privada,75+,M,12972.0
2022,74,Pública,0-14,M,2831.0
2022,74,Pública,15-34,M,4027.0
2022,74,Pública,35-54,M,5405.0
2022,74,Pública,55-74,M,2166.0
2022,74,Pública,75+,M,235.0
2022,74,No tiene cobertura social,0-14,M,24435.0
2022,74,No tiene cobertura social,15-34,M,43728.0
2022,74,No tiene cobertura social,35-54,M,21282.0
2022,74,No tiene cobertura social,55-74,M,5809.0
2022,74,No tiene cobertura social,75+,M,234.0
2022,78,Privada,0-14,M,30450.0
2022,78,Privada,15-34,M,34786.0
2022,78,Privada,35-54,M,37383.0
2022,78,Privada,55-74,M,19619.0
2022,78,Privada,75+,M,5019.0
2022,78,Pública,0-14,M,4386.0
2022,78,Pública,15-34,M,6390.0
2022,78,Pública,35-54,M,4184.0
2022,78,Pública,55-74,M,1338.0
2022,78,Pública,75+,M,160.0
2022,78,No tiene cobertura social,0-14,M,5630.0
2022,78,No tiene cobertura social,15-34,M,12911.0
2022,78,No tiene cobertura social,35-54,M,6083.0
2022,78,No tiene cobertura social,55-74,M,1358.0
2022,78,No tiene cobertura social,75+,M,115.0
2022,82,Privada,0-14,M,211428.0
2022,82,Privada,15-34,M,296345.0
2022,82,Privada,35-54,M,329014.0
2022,82,Privada,55-74,M,278563.0
2022,82,Privada,75+,M,116316.0
2022,82,Pública,0-14,M,11327.0
2022,82,Pública,15-34,M,15682.0
2022,82,Pública,35-54,M,16085.0
2022,82,Pública,55-74,M,7508.0
2022,82,Pública,75+,M,1183.0
2022,82,No tiene cobertura social,0-14,M,144484.0
2022,82,No tiene cobertura social,15-34,M,225265.0
2022,82,No tiene cobertura social,35-54,M,134469.0
2022,82,No tiene cobertura social,55-74,M,34359.0
2022,82,No tiene cobertura social,75+,M,1757.0
2022,86,Privada,0-14,M,39678.0
2022,86,Privada,15-34,M,47556.0
2022,86,Privada,35-54,M,59975.0
2022,86,Privada,55-74,M,54563.0
2022,86,Privada,75+,M,21244.0
2022,86,Pública,0-14,M,3718.0
2022,86,Pública,15-34,M,5687.0
2022,86,Pública,35-54,M,8783.0
2022,86,Pública,55-74,M,4415.0
2022,86,Pública,75+,M,291.0
2022,86,No tiene cobertura social,0-14,M,89478.0
2022,86,No tiene cobertura social,15-34,M,127316.0
2022,86,No tiene cobertura social,35-54,M,62142.0
2022,86,No tiene cobertura social,55-74,M,13039.0
2022,86,No tiene cobertura social,75+,M,709.0
2022,90,Privada,0-14,M,107657.0
2022,90,Privada,15-34,M,148512.0
2022,90,Privada,35-54,M,142745.0
2022,90,Privada,55-74,M,117451.0
2022,90,Privada,75+,M,39529.0
2022,90,Pública,0-14,M,8874.0
2022,90,Pública,15-34,M,13011.0
2022,90,Pública,35-54,M,14210.0
2022,90,Pública,55-74,M,6474.0
2022,90,Pública,75+,M,823.0
2022,90,No tiene cobertura social,0-14,M,82251.0
2022,90,No tiene cobertura social,15-34,M,125135.0
2022,90,No tiene cobertura social,35-54,M,66474.0
2022,90,No tiene cobertura social,55-74,M,16442.0
2022,90,No tiene cobertura social,75+,M,1049.0
2022,94,Privada,0-14,M,15690.0
2022,94,Privada,15-34,M,19402.0
2022,94,Privada,35-54,M,20173.0
2022,94,Privada,55-74,M,11217.0
2022,94,Privada,75+,M,2055.0
2022,94,Pública,0-14,M,3189.0
2022,94,Pública,15-34,M,4710.0
2022,94,Pública,35-54,M,3089.0
2022,94,Pública,55-74,M,1119.0
2022,94,Pública,75+,M,92.0
2022,94,No tiene cobertura social,0-14,M,2234.0
2022,94,No tiene cobertura social,15-34,M,6191.0
2022,94,No tiene cobertura social,35-54,M,3199.0
2022,94,No tiene cobertura social,55-74,M,802.0
2022,94,No tiene cobertura social,75+,M,54.0
